"country_code","month","day","relative_active_users"
country159,4,8,0.01595629284674639074
country112,1,4,0.00029801181708400852
country211,1,23,0.00432993640116177083
country153,5,29,0.00194973744379799037
country187,4,29,0.000001947789654143846525
country225,6,28,0.00015582317233150772
country153,1,24,0.00232760863670189660
country161,2,16,0.00300543943634395519
country221,6,7,0.000017530106887294618729
country26,1,28,0.000015582317233150772203
country178,5,20,0.000001947789654143846525
country12,5,25,0.00014218864475250080
country180,3,1,0.00087650534436473094
country115,5,11,0.000003895579308287693051
country157,6,15,0.00033307203085859776
country54,4,26,0.000021425686195582311779
country198,6,26,0.000019477896541438465254
country110,5,21,0.000097389482707192326270
country50,3,27,0.00017919664818123388
country11,5,11,0.01007202030157783038
country103,6,7,0.00072847333064979860
country101,4,15,0.00029411623777572083
country52,3,14,0.11942677485417580586
country208,2,11,0.00037981898255805007
country5,4,27,0.00074016006857466168
country207,6,1,0.01368322232036052184
country27,1,24,0.000003895579308287693051
country119,3,9,0.00013439748613592541
country175,1,30,0.00018893559645195311
country40,2,5,0.000003895579308287693051
country51,6,3,0.00462600042859163550
country26,5,18,0.000019477896541438465254
country207,5,18,0.01533300015742035985
country222,4,21,0.000007791158616575386102
country160,4,2,0.00046941730664866701
country153,5,17,0.00183871343351179112
country170,1,2,0.00028048171019671390
country147,4,2,0.00018504001714366542
country68,2,1,0.000074016006857466167965
country137,4,25,0.00438252672182365468
country134,4,30,0.000005843368962431539576
country160,6,22,0.00038955793082876931
country158,5,19,0.000001947789654143846525
country111,2,14,0.00050642531007740010
country172,3,13,0.000013634527579006925678
country39,3,30,0.00086092302713158016
country77,3,8,0.00035644550670832391
country22,4,26,0.000054538110316027702711
country107,6,17,0.00204907471615932654
country19,5,13,0.000019477896541438465254
country79,4,28,0.00013634527579006926
country38,5,9,0.000001947789654143846525
country77,1,22,0.00043825267218236547
country169,5,11,0.00281650383989200208
country159,1,24,0.01655621206022269547
country58,1,27,0.000056485899970171549236
country40,1,16,0.000001947789654143846525
country155,4,9,0.000009738948270719232627
country56,4,5,0.000015582317233150772203
country50,2,13,0.00015971875163979542
country47,6,14,0.00015582317233150772
country52,5,26,0.08960221966992522786
country173,5,17,0.00017919664818123388
country29,5,27,0.000001947789654143846525
country80,6,17,0.000001947789654143846525
country193,5,24,0.000001947789654143846525
country135,4,24,0.000062329268932603088813
country138,3,17,0.00010712843097791156
country142,1,13,0.00118425610971945869
country50,4,25,0.00017335327921880234
country209,1,31,0.02133608787149169484
country127,4,11,0.00223021915399470427
country120,5,25,0.00978179964311039725
country187,4,2,0.000001947789654143846525
country119,3,13,0.00015192759302322003
country133,2,7,0.000015582317233150772203
country155,2,18,0.000013634527579006925678
country21,6,3,0.000005843368962431539576
country107,5,14,0.00168094247152613955
country173,3,16,0.00014608422406078849
country151,5,7,0.000015582317233150772203
country203,3,29,0.000001947789654143846525
country162,6,23,0.000072068217203322321440
country189,6,15,0.000017530106887294618729
country121,2,26,0.000001947789654143846525
country135,5,29,0.000056485899970171549236
country14,2,15,0.00100700725119236865
country198,3,24,0.000021425686195582311779
country45,2,27,0.00955780383288385490
country118,6,4,0.000001947789654143846525
country156,3,24,0.000023373475849726158305
country170,1,15,0.00034086318947517314
country182,6,4,0.00020841349299339158
country159,5,30,0.01490448643350871361
country231,6,4,0.000007791158616575386102
country220,5,27,0.000005843368962431539576
country91,4,5,0.000023373475849726158305
country229,6,11,0.00011102401028619925
country150,1,13,0.000007791158616575386102
country69,1,22,0.000085702744782329247117
country109,5,23,0.01412342278219703116
country90,6,11,0.00028827286881328929
country39,2,4,0.00096220808914706018
country181,6,1,0.00054538110316027703
country131,5,24,0.000005843368962431539576
country96,3,1,0.000007791158616575386102
country49,2,20,0.000087650534436473093643
country134,5,22,0.000003895579308287693051
country85,1,18,0.00490063876982591786
country148,5,19,0.000021425686195582311779
country205,2,7,0.000027269055158013851356
country38,4,1,0.000001947789654143846525
country109,5,7,0.01445649481305562891
country225,3,6,0.00016750991025637080
country231,2,3,0.000025321265503870004830
country228,1,25,0.00147642455784103567
country87,1,15,0.000017530106887294618729
country152,6,4,0.000019477896541438465254
country149,2,18,0.00010518064132376771
country140,1,28,0.000001947789654143846525
country104,3,26,0.00444875157006454546
country128,1,3,0.000007791158616575386102
country130,1,6,0.000075963796511610014490
country211,3,4,0.00349628242918820451
country133,4,4,0.000013634527579006925678
country141,4,27,0.02583937755187226801
country89,1,13,0.000003895579308287693051
country174,4,29,0.000003895579308287693051
country103,5,31,0.00072652554099565475
country140,6,4,0.000003895579308287693051
country33,1,15,0.00421891239087557157
country185,4,16,0.00559405188670112722
country182,6,1,0.00020646570333924773
country127,2,27,0.00286325079159145439
country226,4,29,0.00191272944036925729
country39,4,23,0.00083560176162771016
country139,5,28,0.00053174657558127010
country120,1,13,0.01040898791174471583
country116,2,13,0.000013634527579006925678
country36,1,21,0.000005843368962431539576
country82,4,1,0.000019477896541438465254
country16,5,6,0.00291389332259919440
country230,5,26,0.000003895579308287693051
country32,5,26,0.00546549776952763335
country22,1,2,0.000054538110316027702711
country101,2,12,0.00037592340324976238
country186,2,4,0.000003895579308287693051
country143,3,13,0.000003895579308287693051
country157,4,7,0.00025126486538455620
country180,6,27,0.00080638491681555246
country13,3,8,0.000013634527579006925678
country48,4,27,0.000040903582737020777033
country56,4,1,0.000009738948270719232627
country94,6,15,0.000031164634466301544406
country218,3,5,0.000033112424120445390932
country162,2,14,0.000083754955128185400592
country74,3,19,0.00162445657155596800
country64,4,13,0.000056485899970171549236
country96,5,25,0.000003895579308287693051
country152,2,4,0.000023373475849726158305
country112,3,19,0.00034670655843760468
country205,6,11,0.000021425686195582311779
country133,6,23,0.000011686737924863079152
country14,2,18,0.00097194703741777942
country146,1,28,0.000052590320661883856186
country46,5,27,0.00025710823434698774
country171,1,23,0.000003895579308287693051
country212,6,6,0.000017530106887294618729
country175,3,10,0.00013634527579006926
country138,4,9,0.00012660632751935002
country79,4,17,0.00012855411717349387
country183,1,10,0.00026489939296356313
country58,2,21,0.000081807165474041554067
country60,1,16,0.00258861245035717203
country114,4,19,0.000001947789654143846525
country145,4,15,0.00022010023091825466
country22,2,12,0.000044799162045308470084
country166,3,4,0.00024931707573041236
country44,3,14,0.00037592340324976238
country134,1,15,0.000015582317233150772203
country186,2,21,0.000001947789654143846525
country33,4,12,0.00349043906022577297
country77,2,24,0.00036618445497904315
country160,5,15,0.00042851372391164624
country67,1,30,0.000013634527579006925678
country205,1,14,0.000021425686195582311779
country59,2,20,0.000017530106887294618729
country140,6,9,0.000001947789654143846525
country3,2,1,0.00425202481499601696
country95,5,9,0.000015582317233150772203
country82,5,10,0.000013634527579006925678
country199,5,15,0.000007791158616575386102
country87,1,19,0.000009738948270719232627
country55,5,12,0.000015582317233150772203
country138,4,19,0.000085702744782329247117
country79,5,29,0.00016166654129393926
country150,1,16,0.000005843368962431539576
country55,5,10,0.000017530106887294618729
country157,3,24,0.00026100381365527543
country113,1,24,0.00245616275387539047
country229,2,23,0.00014997980336907618
country35,2,27,0.00083949734093599785
country151,3,25,0.000025321265503870004830
country204,4,10,0.000011686737924863079152
country120,2,2,0.01075764225983646436
country71,5,19,0.00441953472525238777
country147,1,7,0.00017724885852709003
country79,4,14,0.00011686737924863079
country232,2,27,0.000005843368962431539576
country30,5,20,0.00048305183422767394
country125,3,18,0.000011686737924863079152
country8,5,30,0.000058433689624315395762
country68,6,17,0.000068172637895034628389
country108,2,16,0.00993762281544190497
country198,6,21,0.000021425686195582311779
country228,5,19,0.00114919589594486945
country186,1,12,0.000001947789654143846525
country219,1,16,0.00019672675506852850
country42,5,29,0.00039540129979120084
country107,4,17,0.00171210710599244110
country220,4,7,0.000011686737924863079152
country152,5,22,0.000017530106887294618729
country35,1,27,0.00084534070989842939
country168,4,8,0.00247369286076268509
country219,2,4,0.00019672675506852850
country199,4,14,0.000009738948270719232627
country129,5,17,0.000011686737924863079152
country48,1,6,0.000013634527579006925678
country91,1,6,0.000031164634466301544406
country173,2,2,0.00014997980336907618
country203,1,15,0.000007791158616575386102
country228,5,7,0.00124853316830620562
country163,5,25,0.000052590320661883856186
country201,5,18,0.000011686737924863079152
country223,3,11,0.00247174507110854124
country44,6,4,0.00037592340324976238
country7,5,10,0.00937081602608604563
country149,4,25,0.000093493903398904633219
country30,4,7,0.00047136509630281086
country215,3,15,0.000046746951699452316609
country229,3,31,0.00013439748613592541
country19,1,5,0.000017530106887294618729
country97,2,13,0.000019477896541438465254
country26,3,6,0.000023373475849726158305
country228,5,29,0.00122126411314819177
country149,2,24,0.00010518064132376771
country157,3,20,0.00028632507915914544
country176,5,28,0.00206660482304662116
country216,5,11,0.000009738948270719232627
country228,6,13,0.00138487844409627488
country193,5,12,0.000001947789654143846525
country164,5,2,0.00338915399821029295
country110,6,1,0.000075963796511610014490
country12,2,12,0.00015387538267736388
country97,3,1,0.000011686737924863079152
country166,4,14,0.00020646570333924773
country207,2,15,0.02013819723419322923
country14,6,3,0.00080443712716140861
country197,2,19,0.000044799162045308470084
country1,4,5,0.000001947789654143846525
country217,6,6,0.00674324778264599667
country91,5,20,0.000021425686195582311779
country164,6,11,0.00462794821824577934
country106,6,8,0.000054538110316027702711
country152,2,21,0.000029216844812157697881
country162,5,28,0.000052590320661883856186
country149,5,23,0.000089598324090616940168
country192,5,11,0.000001947789654143846525
country63,1,2,0.00018698780679780927
country38,4,3,0.000001947789654143846525
country136,4,3,0.00021036128264753542
country217,4,13,0.00574987505903263494
country77,4,27,0.00034475876878346083
country175,4,16,0.00013050190682763772
country217,5,24,0.00568949357975417570
country129,6,14,0.000007791158616575386102
country35,4,26,0.00080833270646969631
country129,6,22,0.000013634527579006925678
country216,2,6,0.000009738948270719232627
country194,3,22,0.00548302787641492797
country110,4,10,0.000079859375819897707541
country101,2,7,0.00031359413431715929
country104,6,2,0.00334825041547327218
country154,6,28,0.000007791158616575386102
country13,6,8,0.000015582317233150772203
country144,6,4,0.00153875382677363876
country5,6,6,0.00072847333064979860
country142,4,16,0.00118620389937360253
country55,4,4,0.000023373475849726158305
country69,2,11,0.000074016006857466167965
country57,3,7,0.00269963646064337128
country61,2,6,0.00953637814668827259
country149,3,7,0.00011297179994034310
country99,1,25,0.000001947789654143846525
country117,1,1,0.000001947789654143846525
country131,5,11,0.000005843368962431539576
country140,5,3,0.000003895579308287693051
country181,4,3,0.00067977858929620244
country46,3,4,0.00027658613088842621
country90,3,23,0.00038761014117462546
country21,1,19,0.000003895579308287693051
country153,6,30,0.00199258881618915500
country30,6,20,0.00056485899970171549
country9,5,5,0.00118620389937360253
country172,3,11,0.000013634527579006925678
country146,1,11,0.000037008003428733083982
country159,6,25,0.01314758016547096405
country221,1,2,0.000031164634466301544406
country185,4,2,0.00619591888983157580
country109,1,29,0.02068552612700765010
country122,2,1,0.000056485899970171549236
country96,2,21,0.000009738948270719232627
country137,3,24,0.00522397185241379638
country181,1,20,0.00054732889281442087
country89,3,26,0.000003895579308287693051
country217,2,26,0.00615501530709455502
country3,1,19,0.00372222602906889071
country65,1,14,0.000005843368962431539576
country141,1,18,0.03002128193931910650
country214,3,21,0.00512268679039831636
country142,3,16,0.00127775001311836332
